time,longitude,latitude,u10
1980-01-06 17:00:00,198.25,60.75,1.0456397645508009
1980-01-06 18:00:00,198.25,60.75,0.38456240250841534
1980-01-06 19:00:00,198.25,60.75,-0.02969983900570039
1980-01-06 20:00:00,198.25,60.75,0.28970796403088395
1980-01-06 21:00:00,198.25,60.75,0.6894516690433363
1980-01-06 22:00:00,198.25,60.75,0.8656099119301803
1980-01-06 23:00:00,198.25,60.75,0.2713178177954445
1980-01-07 00:00:00,198.25,60.75,-0.6317351526079897
1980-01-07 01:00:00,198.25,60.75,-0.9869553456820093
1980-01-07 02:00:00,198.25,60.75,-1.3876669531279062
1980-01-07 03:00:00,198.25,60.75,-1.317977977919924
1980-01-07 04:00:00,198.25,60.75,-1.1911827591387345
1980-01-07 05:00:00,198.25,60.75,-0.7130389570173019
1980-01-07 06:00:00,198.25,60.75,-0.7411081275871836
1980-01-07 07:00:00,198.25,60.75,-0.9995380773167839
1980-01-07 08:00:00,198.25,60.75,-0.8717749561021502
1980-01-07 09:00:00,198.25,60.75,-1.1021357352618684
1980-01-07 10:00:00,198.25,60.75,-1.977119535095421
1980-01-07 11:00:00,198.25,60.75,-2.6004487022334826
1980-01-07 12:00:00,198.25,60.75,-2.7504735794173327
1980-01-07 13:00:00,198.25,60.75,-2.88597992009952
1980-01-07 14:00:00,198.25,60.75,-3.1298913333274574
1980-01-07 15:00:00,198.25,60.75,-2.888883627399853
1980-01-07 16:00:00,198.25,60.75,-2.766927920785884
1980-01-07 17:00:00,198.25,60.75,-2.7485377745504445
1980-01-07 18:00:00,198.25,60.75,-3.065041870286696
1980-01-07 19:00:00,198.25,60.75,-3.25281494237487
1980-01-07 20:00:00,198.25,60.75,-2.9595405050412786
1980-01-07 21:00:00,198.25,60.75,-2.3168532892343334
1980-01-07 22:00:00,198.25,60.75,-1.7757958289390283
1980-01-07 23:00:00,198.25,60.75,-1.719657487799265
1980-01-08 00:00:00,198.25,60.75,-1.6470648052909502
1980-01-08 01:00:00,198.25,60.75,-1.8609712430821175
1980-01-08 02:00:00,198.25,60.75,-2.405900313111199
1980-01-08 03:00:00,198.25,60.75,-3.0301973826827053
1980-01-08 04:00:00,198.25,60.75,-3.418326258493827
1980-01-08 05:00:00,198.25,60.75,-3.0669776751535847
1980-01-08 06:00:00,198.25,60.75,-1.9790553399623092
1980-01-08 07:00:00,198.25,60.75,-1.8019291946420215
1980-01-08 08:00:00,198.25,60.75,-2.5820585559980427
1980-01-08 09:00:00,198.25,60.75,-3.3118569908149658
1980-01-08 10:00:00,198.25,60.75,-3.6874031349913134
1980-01-08 11:00:00,198.25,60.75,-2.588833873032152
1980-01-08 12:00:00,198.25,60.75,-2.5007547515887305
1980-01-08 13:00:00,198.25,60.75,-3.283787820245084
1980-01-08 14:00:00,198.25,60.75,-3.8896947435811504
1980-01-08 15:00:00,198.25,60.75,-3.8200057683731683
1980-01-08 16:00:00,198.25,60.75,-3.9535763041884673
1980-01-08 17:00:00,198.25,60.75,-3.862593475444713
1980-01-08 18:00:00,198.25,60.75,-3.9884207917924583
1980-01-08 19:00:00,198.25,60.75,-4.168450644413078
1980-01-08 20:00:00,198.25,60.75,-4.159739522512081
1980-01-08 21:00:00,198.25,60.75,-3.714504403127751
1980-01-08 22:00:00,198.25,60.75,-3.695146354458867
1980-01-08 23:00:00,198.25,60.75,-3.901309572782481
1980-01-09 00:00:00,198.25,60.75,-4.171354351713411
1980-01-09 01:00:00,198.25,60.75,-4.12489503490809
1980-01-09 02:00:00,198.25,60.75,-4.188776595515407
1980-01-09 03:00:00,198.25,60.75,-4.338801472699257
1980-01-09 04:00:00,198.25,60.75,-4.34170517999959
1980-01-09 05:00:00,198.25,60.75,-4.086178937570322
1980-01-09 06:00:00,198.25,60.75,-3.911956499550367
1980-01-09 07:00:00,198.25,60.75,-3.849042841376494
1980-01-09 08:00:00,198.25,60.75,-3.8558181584106035
1980-01-09 09:00:00,198.25,60.75,-3.5296350383399098
1980-01-09 10:00:00,198.25,60.75,-2.6991747504447905
1980-01-09 11:00:00,198.25,60.75,-2.1629568023167063
1980-01-09 12:00:00,198.25,60.75,-1.6915883172293833
1980-01-09 13:00:00,198.25,60.75,-1.3605656849914687
1980-01-09 14:00:00,198.25,60.75,-0.9666293945796811
1980-01-09 15:00:00,198.25,60.75,-0.41202130021615746
1980-01-09 16:00:00,198.25,60.75,-0.2968409106362979
1980-01-09 17:00:00,198.25,60.75,-0.1381049115514501
1980-01-09 18:00:00,198.25,60.75,0.0941916724751568
1980-01-09 19:00:00,198.25,60.75,0.08644845300760329
1980-01-09 20:00:00,198.25,60.75,-0.020988717104702292
1980-01-09 21:00:00,198.25,60.75,0.04773235566983525
1980-01-09 22:00:00,198.25,60.75,0.20066094015401825
1980-01-09 23:00:00,198.25,60.75,0.08741635544104742
1980-01-10 00:00:00,198.25,60.75,-0.686905591314309
1980-01-10 01:00:00,198.25,60.75,-1.4002496847626804
1980-01-10 02:00:00,198.25,60.75,-1.9064626574539947
1980-01-10 03:00:00,198.25,60.75,-2.1736037290845927
1980-01-10 04:00:00,198.25,60.75,-2.201672899654474
1980-01-10 05:00:00,198.25,60.75,-2.224902558057135
1980-01-10 06:00:00,198.25,60.75,-2.310077972200224
1980-01-10 07:00:00,198.25,60.75,-2.53753504405961
1980-01-10 08:00:00,198.25,60.75,-2.7456340672501116
1980-01-10 09:00:00,198.25,60.75,-2.9624442123416115
1980-01-10 10:00:00,198.25,60.75,-3.2150667474705465
1980-01-10 11:00:00,198.25,60.75,-3.877112011946376
1980-01-10 12:00:00,198.25,60.75,-4.033912206164335
1980-01-10 13:00:00,198.25,60.75,-3.9787417674580166
1980-01-10 14:00:00,198.25,60.75,-4.041655425631889
1980-01-10 15:00:00,198.25,60.75,-3.971966450423907
1980-01-10 16:00:00,198.25,60.75,-4.2458828390886145
1980-01-10 17:00:00,198.25,60.75,-4.301053277794933
1980-01-10 18:00:00,198.25,60.75,-4.163611132245857
1980-01-10 19:00:00,198.25,60.75,-3.8103267440387265
1980-01-10 20:00:00,198.25,60.75,-3.5393140626743516
1980-01-10 21:00:00,198.25,60.75,-3.333150844350738
1980-01-10 22:00:00,198.25,60.75,-3.1918370890678855
1980-01-10 23:00:00,198.25,60.75,-3.213130942603658
1980-01-11 00:00:00,198.25,60.75,-2.9179207004031786
1980-01-11 01:00:00,198.25,60.75,-2.9430861636727275
1980-01-11 02:00:00,198.25,60.75,-2.9576047001743904
1980-01-11 03:00:00,198.25,60.75,-2.7659600183524398
1980-01-11 04:00:00,198.25,60.75,-2.6014166046669267
1980-01-11 05:00:00,198.25,60.75,-2.6014166046669267
1980-01-11 06:00:00,198.25,60.75,-2.5055942637559516
1980-01-11 07:00:00,198.25,60.75,-2.276201387029677
1980-01-11 08:00:00,198.25,60.75,-1.9596972912934254
1980-01-11 09:00:00,198.25,60.75,-1.5589856838475284
1980-01-11 10:00:00,198.25,60.75,-1.3121705633192589
1980-01-11 11:00:00,198.25,60.75,-1.5357560254448677
1980-01-11 12:00:00,198.25,60.75,-1.794185975174468
1980-01-11 13:00:00,198.25,60.75,-1.8503243163142313
1980-01-11 14:00:00,198.25,60.75,-1.8416131944132335
1980-01-11 15:00:00,198.25,60.75,-1.8154798287102403
1980-01-11 16:00:00,198.25,60.75,-2.009060315399079
1980-01-11 17:00:00,198.25,60.75,-2.042936900569626
1980-01-11 18:00:00,198.25,60.75,-1.9490503645255393
1980-01-11 19:00:00,198.25,60.75,-1.7225611950995976
1980-01-11 20:00:00,198.25,60.75,-1.6470648052909502
1980-01-11 21:00:00,198.25,60.75,-1.619963537154513
1980-01-11 22:00:00,198.25,60.75,-1.744822951068814
1980-01-11 23:00:00,198.25,60.75,-1.744822951068814
1980-01-12 00:00:00,198.25,60.75,-1.5802795373833007
1980-01-12 01:00:00,198.25,60.75,-1.3886348555613504
1980-01-12 02:00:00,198.25,60.75,-1.5231732938100935
1980-01-12 03:00:00,198.25,60.75,-1.977119535095421
1980-01-12 04:00:00,198.25,60.75,-2.2645865578283466
1980-01-12 05:00:00,198.25,60.75,-2.1842506558524786
1980-01-12 06:00:00,198.25,60.75,-1.8900083160854433
1980-01-12 07:00:00,198.25,60.75,-1.4563880259024438
1980-01-12 08:00:00,198.25,60.75,-1.1311728082651942
1980-01-12 09:00:00,198.25,60.75,-0.9259774923750248
1980-01-12 10:00:00,198.25,60.75,-0.9782442237810116
1980-01-12 11:00:00,198.25,60.75,-0.6946488107818625
1980-01-12 12:00:00,198.25,60.75,-0.18069261862299468
1980-01-12 13:00:00,198.25,60.75,0.15226581848180842
1980-01-12 14:00:00,198.25,60.75,0.2780931348295539
1980-01-12 15:00:00,198.25,60.75,0.7223603517804396
1980-01-12 16:00:00,198.25,60.75,0.8046320586231959
1980-01-12 17:00:00,198.25,60.75,0.9430421066057155
1980-01-12 18:00:00,198.25,60.75,1.0136989842471422
1980-01-12 19:00:00,198.25,60.75,1.156948544396883
1980-01-12 20:00:00,198.25,60.75,1.2101831782363135
1980-01-12 21:00:00,198.25,60.75,1.3863414211231575
1980-01-12 22:00:00,198.25,60.75,1.6060552735149898
1980-01-12 23:00:00,198.25,60.75,1.810282686971715
1980-01-13 00:00:00,198.25,60.75,2.2216412211854975
1980-01-13 01:00:00,198.25,60.75,2.4345797565432203
1980-01-13 02:00:00,198.25,60.75,2.492653902549872
1980-01-13 03:00:00,198.25,60.75,2.4365155614101086
1980-01-13 04:00:00,198.25,60.75,2.5333058047545283
1980-01-13 05:00:00,198.25,60.75,2.624288633498283
1980-01-13 06:00:00,198.25,60.75,2.6446145846006113
1980-01-13 07:00:00,198.25,60.75,2.5129798536522
1980-01-13 08:00:00,198.25,60.75,2.287458586659703
1980-01-13 09:00:00,198.25,60.75,1.8228654186064892
1980-01-13 10:00:00,198.25,60.75,1.3950525430241552
1980-01-13 11:00:00,198.25,60.75,0.8346370340599663
1980-01-13 12:00:00,198.25,60.75,0.18904611095268775
1980-01-13 13:00:00,198.25,60.75,-0.2358630573293139
1980-01-13 14:00:00,198.25,60.75,-0.5010683240930232
1980-01-13 15:00:00,198.25,60.75,-0.633670957474878
1980-01-13 16:00:00,198.25,60.75,-0.8291872490306056
1980-01-13 17:00:00,198.25,60.75,-0.9288811996753576
1980-01-13 18:00:00,198.25,60.75,-0.6259277380073245
1980-01-13 19:00:00,198.25,60.75,-0.14681603345244776
1980-01-13 20:00:00,198.25,60.75,0.16000903794936194
1980-01-13 21:00:00,198.25,60.75,0.11742133087781736
1980-01-13 22:00:00,198.25,60.75,0.3535895246382008
1980-01-13 23:00:00,198.25,60.75,0.5287798650916002
1980-01-14 00:00:00,198.25,60.75,0.7552690345175419
1980-01-14 01:00:00,198.25,60.75,1.1046818129908962
1980-01-14 02:00:00,198.25,60.75,1.1056497154243408
1980-01-14 03:00:00,198.25,60.75,0.9488495212063812
1980-01-14 04:00:00,198.25,60.75,0.672029425241341
1980-01-14 05:00:00,198.25,60.75,0.568463864862812
1980-01-14 06:00:00,198.25,60.75,0.5897577183985847
1980-01-14 07:00:00,198.25,60.75,0.7330072785483255
1980-01-14 08:00:00,198.25,60.75,0.9169087409027226
1980-01-14 09:00:00,198.25,60.75,1.2024399587687604
1980-01-14 10:00:00,198.25,60.75,1.3379462994509472
1980-01-14 11:00:00,198.25,60.75,1.3282672751165059
1980-01-14 12:00:00,198.25,60.75,1.385373518689713
1980-01-14 13:00:00,198.25,60.75,1.5015218107030162
1980-01-14 14:00:00,198.25,60.75,1.488939079068242
1980-01-14 15:00:00,198.25,60.75,1.6244454197504288
1980-01-14 16:00:00,198.25,60.75,1.8248012234733775
1980-01-14 17:00:00,198.25,60.75,1.7676949799001704
1980-01-14 18:00:00,198.25,60.75,1.561531761576557
1980-01-14 19:00:00,198.25,60.75,1.3698870797546059
1980-01-14 20:00:00,198.25,60.75,1.206311568502537
1980-01-14 21:00:00,198.25,60.75,0.9749828869093742
1980-01-14 22:00:00,198.25,60.75,1.149205324929329
1980-01-14 23:00:00,198.25,60.75,1.1782423979326548
1980-01-15 00:00:00,198.25,60.75,1.2363165439393073
1980-01-15 01:00:00,198.25,60.75,1.2305091293386416
1980-01-15 02:00:00,198.25,60.75,1.4444155671298091
1980-01-15 03:00:00,198.25,60.75,1.7512406385316188
1980-01-15 04:00:00,198.25,60.75,1.7192998582279602
1980-01-15 05:00:00,198.25,60.75,1.7831814188352775
1980-01-15 06:00:00,198.25,60.75,1.973858198223784
1980-01-15 07:00:00,198.25,60.75,2.147112733810294
1980-01-15 08:00:00,198.25,60.75,2.349404342400131
1980-01-15 09:00:00,198.25,60.75,2.54976014612308
1980-01-15 10:00:00,198.25,60.75,2.4055426835398945
1980-01-15 11:00:00,198.25,60.75,2.7007529257403737
1980-01-15 12:00:00,198.25,60.75,2.835291363989117
1980-01-15 13:00:00,198.25,60.75,2.7220467792761465
1980-01-15 14:00:00,198.25,60.75,2.2603573185232655
1980-01-15 15:00:00,198.25,60.75,2.1693744897795106
1980-01-15 16:00:00,198.25,60.75,2.168406587346067
1980-01-15 17:00:00,198.25,60.75,2.4839427806488743
1980-01-15 18:00:00,198.25,60.75,2.537177414488305
1980-01-15 19:00:00,198.25,60.75,2.0522582953327637
1980-01-15 20:00:00,198.25,60.75,1.5866972248461053
1980-01-15 21:00:00,198.25,60.75,1.343753714051613
1980-01-15 22:00:00,198.25,60.75,0.9459458139060484
1980-01-15 23:00:00,198.25,60.75,1.0388644475166915
1980-01-16 00:00:00,198.25,60.75,0.809471570790417
1980-01-16 01:00:00,198.25,60.75,0.4145673779451853
1980-01-16 02:00:00,198.25,60.75,-0.21940871596076272
1980-01-16 03:00:00,198.25,60.75,-1.0188961259856675
1980-01-16 04:00:00,198.25,60.75,-1.5231732938100935
1980-01-16 05:00:00,198.25,60.75,-1.570600513048859
1980-01-16 06:00:00,198.25,60.75,-1.6160919274207362
1980-01-16 07:00:00,198.25,60.75,-1.655775927191948
1980-01-16 08:00:00,198.25,60.75,-1.7128821707651556
1980-01-16 09:00:00,198.25,60.75,-1.7235290975330417
1980-01-16 10:00:00,198.25,60.75,-2.4717176785854047
1980-01-16 11:00:00,198.25,60.75,-2.1784432412518133
1980-01-16 12:00:00,198.25,60.75,-2.8037082132567637
1980-01-16 13:00:00,198.25,60.75,-3.0660097727201405
1980-01-16 14:00:00,198.25,60.75,-3.0418122118840354
1980-01-16 15:00:00,198.25,60.75,-2.8743650908981895
1980-01-16 16:00:00,198.25,60.75,-2.6256141655030314
1980-01-16 17:00:00,198.25,60.75,-2.3507298744048803
1980-01-16 18:00:00,198.25,60.75,-2.0961715344090566
1980-01-16 19:00:00,198.25,60.75,-1.8125761214099076
1980-01-16 20:00:00,198.25,60.75,-1.571568415482303
1980-01-16 21:00:00,198.25,60.75,-1.51543007434254
1980-01-16 22:00:00,198.25,60.75,-1.4709065624041067
1980-01-16 23:00:00,198.25,60.75,-1.4031533920630133
1980-01-17 00:00:00,198.25,60.75,-1.2366741735106115
1980-01-17 01:00:00,198.25,60.75,-1.14859505206719
1980-01-17 02:00:00,198.25,60.75,-1.0217998332860003
1980-01-17 03:00:00,198.25,60.75,-0.9269453948084689
1980-01-17 04:00:00,198.25,60.75,-0.8233798344299403
1980-01-17 05:00:00,198.25,60.75,-1.0140566138184468
1980-01-17 06:00:00,198.25,60.75,-1.4670349526703301
1980-01-17 07:00:00,198.25,60.75,-1.9200132915222132
1980-01-17 08:00:00,198.25,60.75,-1.7912822678741354
1980-01-17 09:00:00,198.25,60.75,-1.500911537840877
1980-01-17 10:00:00,198.25,60.75,-1.8222551457443497
1980-01-17 11:00:00,198.25,60.75,-2.030354168934852
1980-01-17 12:00:00,198.25,60.75,-2.4484880201827437
1980-01-17 13:00:00,198.25,60.75,-2.80757982299054
1980-01-17 14:00:00,198.25,60.75,-3.6254573792508853
1980-01-17 15:00:00,198.25,60.75,-3.951640499321579
1980-01-17 16:00:00,198.25,60.75,-4.347512594600254
1980-01-17 17:00:00,198.25,60.75,-4.648530251401399
1980-01-17 18:00:00,198.25,60.75,-4.8527576648581245
1980-01-17 19:00:00,198.25,60.75,-5.489637466064405
1980-01-17 20:00:00,198.25,60.75,-5.8642157078073085
1980-01-17 21:00:00,198.25,60.75,-6.292996485823087
1980-01-17 22:00:00,198.25,60.75,-6.744039019808081
1980-01-17 23:00:00,198.25,60.75,-6.946330628397918
1980-01-18 00:00:00,198.25,60.75,-7.324780479874599
1980-01-18 01:00:00,198.25,60.75,-7.091515993414548
1980-01-18 02:00:00,198.25,60.75,-7.361560772345478
1980-01-18 03:00:00,198.25,60.75,-7.381886723447806
1980-01-18 04:00:00,198.25,60.75,-7.253155699799729
1980-01-18 05:00:00,198.25,60.75,-6.714034044371312
1980-01-18 06:00:00,198.25,60.75,-5.761618049862223
1980-01-18 07:00:00,198.25,60.75,-4.507216496118547
1980-01-18 08:00:00,198.25,60.75,-3.3844496733232807
1980-01-18 09:00:00,198.25,60.75,-2.3497619719714358
1980-01-18 10:00:00,198.25,60.75,-2.954700992874058
1980-01-18 11:00:00,198.25,60.75,-1.7012673415638253
1980-01-18 12:00:00,198.25,60.75,-0.5368807141304583
1980-01-18 13:00:00,198.25,60.75,-0.0025985708692628506
1980-01-18 14:00:00,198.25,60.75,-1.0247035405863327
1980-01-18 15:00:00,198.25,60.75,-3.30121006404708
1980-01-18 16:00:00,198.25,60.75,-4.743384689878931
1980-01-18 17:00:00,198.25,60.75,-1.7728921216386957
1980-01-18 18:00:00,198.25,60.75,2.917563070831874
1980-01-18 19:00:00,198.25,60.75,5.912253199908214
1980-01-18 20:00:00,198.25,60.75,5.50089466569443
1980-01-18 21:00:00,198.25,60.75,5.371195739612908
1980-01-18 22:00:00,198.25,60.75,6.999207632666044
1980-01-18 23:00:00,198.25,60.75,6.814338267878204
1980-01-19 00:00:00,198.25,60.75,5.734159152154481
1980-01-19 01:00:00,198.25,60.75,4.381999452632941
1980-01-19 02:00:00,198.25,60.75,2.6978492184400418
1980-01-19 03:00:00,198.25,60.75,2.0116063931281074
1980-01-19 04:00:00,198.25,60.75,2.38134512270379
1980-01-19 05:00:00,198.25,60.75,2.523626780420086
1980-01-19 06:00:00,198.25,60.75,2.0967818072711966
1980-01-19 07:00:00,198.25,60.75,1.5257193715391208
1980-01-19 08:00:00,198.25,60.75,0.23163381802423233
1980-01-19 09:00:00,198.25,60.75,-1.000505979750228
1980-01-19 10:00:00,198.25,60.75,-3.019550455914819
