time,longitude,latitude,u10
1980-01-04 18:00:00,212.0,64.75,-1.0556764184565472
1980-01-04 19:00:00,212.0,64.75,-0.9433997361770206
1980-01-04 20:00:00,212.0,64.75,-1.0469652965555492
1980-01-04 21:00:00,212.0,64.75,-1.2240914418758368
1980-01-04 22:00:00,212.0,64.75,-1.546402952212754
1980-01-04 23:00:00,212.0,64.75,-1.6141561225538477
1980-01-05 00:00:00,212.0,64.75,-2.007124510532191
1980-01-05 01:00:00,212.0,64.75,-2.4513917274830765
1980-01-05 02:00:00,212.0,64.75,-2.8743650908981895
1980-01-05 03:00:00,212.0,64.75,-2.702078457745123
1980-01-05 04:00:00,212.0,64.75,-3.322503917582852
1980-01-05 05:00:00,212.0,64.75,-3.4889831361352535
1980-01-05 06:00:00,212.0,64.75,-3.4589781606984835
1980-01-05 07:00:00,212.0,64.75,-3.490918941002142
1980-01-05 08:00:00,212.0,64.75,-3.520923916438912
1980-01-05 09:00:00,212.0,64.75,-3.629328988984662
1980-01-05 10:00:00,212.0,64.75,-3.169575333098669
1980-01-05 11:00:00,212.0,64.75,-3.4434917217633765
1980-01-05 12:00:00,212.0,64.75,-3.9797096698914607
1980-01-05 13:00:00,212.0,64.75,-3.6564302571210994
1980-01-05 14:00:00,212.0,64.75,-3.303145868913968
1980-01-05 15:00:00,212.0,64.75,-3.0824641140886917
1980-01-05 16:00:00,212.0,64.75,-2.478492995619514
1980-01-05 17:00:00,212.0,64.75,-1.8570996333483407
1980-01-05 18:00:00,212.0,64.75,-1.411864513964011
1980-01-05 19:00:00,212.0,64.75,-1.1921506615721786
1980-01-05 20:00:00,212.0,64.75,-1.2415136856778326
1980-01-05 21:00:00,212.0,64.75,-0.6646438353450921
1980-01-05 22:00:00,212.0,64.75,-0.5601103725331193
1980-01-05 23:00:00,212.0,64.75,-0.5349449092635701
1980-01-06 00:00:00,212.0,64.75,-0.5659177871337842
1980-01-06 01:00:00,212.0,64.75,-0.07519125337757737
1980-01-06 02:00:00,212.0,64.75,0.2500239642596722
1980-01-06 03:00:00,212.0,64.75,0.40198464631041064
1980-01-06 04:00:00,212.0,64.75,0.5878219135316964
1980-01-06 05:00:00,212.0,64.75,0.5936293281323612
1980-01-06 06:00:00,212.0,64.75,0.6033083524668035
1980-01-06 07:00:00,212.0,64.75,0.6275059133029082
1980-01-06 08:00:00,212.0,64.75,0.5994367427330269
1980-01-06 09:00:00,212.0,64.75,0.6062120597671363
1980-01-06 10:00:00,212.0,64.75,0.3148734273004332
1980-01-06 11:00:00,212.0,64.75,0.3981130365766341
1980-01-06 12:00:00,212.0,64.75,0.45037976798262047
1980-01-06 13:00:00,212.0,64.75,0.19388562311990887
1980-01-06 14:00:00,212.0,64.75,0.04095703863572586
1980-01-06 15:00:00,212.0,64.75,-0.015181302504037486
1980-01-06 16:00:00,212.0,64.75,-0.08003076554479849
1980-01-06 17:00:00,212.0,64.75,-0.17488520402232943
1980-01-06 18:00:00,212.0,64.75,-0.13616910668456184
1980-01-06 19:00:00,212.0,64.75,-0.09648510691334966
1980-01-06 20:00:00,212.0,64.75,0.06612250190527513
1980-01-06 21:00:00,212.0,64.75,0.18904611095268775
1980-01-06 22:00:00,212.0,64.75,0.3119697200001008
1980-01-06 23:00:00,212.0,64.75,0.5016785969551627
1980-01-07 00:00:00,212.0,64.75,0.8617383021964038
1980-01-07 01:00:00,212.0,64.75,0.8733531313977334
1980-01-07 02:00:00,212.0,64.75,1.011763179380254
1980-01-07 03:00:00,212.0,64.75,0.9352988871381624
1980-01-07 04:00:00,212.0,64.75,1.0640299107862399
1980-01-07 05:00:00,212.0,64.75,1.1550127395299947
1980-01-07 06:00:00,212.0,64.75,1.2169584952704229
1980-01-07 07:00:00,212.0,64.75,1.3263314702496167
1980-01-07 08:00:00,212.0,64.75,1.336010494584059
1980-01-07 09:00:00,212.0,64.75,1.2701931291098534
1980-01-07 10:00:00,212.0,64.75,1.428929128194702
1980-01-07 11:00:00,212.0,64.75,1.2198622025707557
1980-01-07 12:00:00,212.0,64.75,1.2547066901747463
1980-01-07 13:00:00,212.0,64.75,1.2798721534442956
1980-01-07 14:00:00,212.0,64.75,1.2314770317720862
1980-01-07 15:00:00,212.0,64.75,1.252770885307858
1980-01-07 16:00:00,212.0,64.75,1.286647470478405
1980-01-07 17:00:00,212.0,64.75,1.146301617628997
1980-01-07 18:00:00,212.0,64.75,1.027249618315361
1980-01-07 19:00:00,212.0,64.75,0.9536890333736023
1980-01-07 20:00:00,212.0,64.75,0.8946469849335061
1980-01-07 21:00:00,212.0,64.75,0.6826763520092269
1980-01-07 22:00:00,212.0,64.75,0.5307156699584885
1980-01-07 23:00:00,212.0,64.75,0.13677937954670139
1980-01-08 00:00:00,212.0,64.75,0.2761573299626652
1980-01-08 01:00:00,212.0,64.75,0.07289781893938452
1980-01-08 02:00:00,212.0,64.75,-0.08196657041168676
1980-01-08 03:00:00,212.0,64.75,-0.11681105801567782
1980-01-08 04:00:00,212.0,64.75,-0.22521613056142753
1980-01-08 05:00:00,212.0,64.75,-0.44105837321948327
1980-01-08 06:00:00,212.0,64.75,-0.7081994448500812
1980-01-08 07:00:00,212.0,64.75,-0.480742372990695
1980-01-08 08:00:00,212.0,64.75,-0.45460900728770204
1980-01-08 09:00:00,212.0,64.75,-0.23683095976275803
1980-01-08 10:00:00,212.0,64.75,-0.08196657041168676
1980-01-08 11:00:00,212.0,64.75,0.10580650167648686
1980-01-08 12:00:00,212.0,64.75,0.4416686460816228
1980-01-08 13:00:00,212.0,64.75,0.2742215250957769
1980-01-08 14:00:00,212.0,64.75,0.3119697200001008
1980-01-08 15:00:00,212.0,64.75,0.21130786692190417
1980-01-08 16:00:00,212.0,64.75,0.26067089102755814
1980-01-08 17:00:00,212.0,64.75,0.1474263063145873
1980-01-08 18:00:00,212.0,64.75,-0.4700954462228091
1980-01-08 19:00:00,212.0,64.75,-0.8640317366345966
1980-01-08 20:00:00,212.0,64.75,-0.9743726140472346
1980-01-08 21:00:00,212.0,64.75,-1.1718247104698505
1980-01-08 22:00:00,212.0,64.75,-1.2086050029407298
1980-01-08 23:00:00,212.0,64.75,-1.0760023695588754
1980-01-09 00:00:00,212.0,64.75,-0.8921009072044783
1980-01-09 01:00:00,212.0,64.75,-0.8349946636312704
1980-01-09 02:00:00,212.0,64.75,-0.4536411048542579
1980-01-09 03:00:00,212.0,64.75,-0.2029543745922111
1980-01-09 04:00:00,212.0,64.75,0.14645840388114317
1980-01-09 05:00:00,212.0,64.75,0.7000985958112231
1980-01-09 06:00:00,212.0,64.75,1.1927609344343182
1980-01-09 07:00:00,212.0,64.75,1.504425518003349
1980-01-09 08:00:00,212.0,64.75,1.6360602489517593
1980-01-09 09:00:00,212.0,64.75,1.5286230788394537
1980-01-09 10:00:00,212.0,64.75,1.294390689945959
1980-01-09 11:00:00,212.0,64.75,1.6118626881156546
1980-01-09 12:00:00,212.0,64.75,1.3340746897171707
1980-01-09 13:00:00,212.0,64.75,1.3089092264476214
1980-01-09 14:00:00,212.0,64.75,1.1046818129908962
1980-01-09 15:00:00,212.0,64.75,1.2498671780075261
1980-01-09 16:00:00,212.0,64.75,1.286647470478405
1980-01-09 17:00:00,212.0,64.75,1.4986181034026842
1980-01-09 18:00:00,212.0,64.75,1.1685633735982135
1980-01-09 19:00:00,212.0,64.75,0.6855800593095598
1980-01-09 20:00:00,212.0,64.75,0.6904195714767809
1980-01-09 21:00:00,212.0,64.75,0.7310714736814372
1980-01-09 22:00:00,212.0,64.75,0.49974279208827443
1980-01-09 23:00:00,212.0,64.75,-0.47880656812380673
1980-01-10 00:00:00,212.0,64.75,-1.2841013927493772
1980-01-10 01:00:00,212.0,64.75,-1.6664228539598342
1980-01-10 02:00:00,212.0,64.75,-0.9608219799790159
1980-01-10 03:00:00,212.0,64.75,0.07096201407249625
