Time,precip_mm_ERA5_12km,FAIRBANKS INTL AP,month
1982-01-09,0.000,0.000,Jan
1982-01-10,0.003,0.000,Jan
1982-01-11,0.007,0.000,Jan
1982-01-12,0.012,0.000,Jan
1982-01-13,0.001,0.000,Jan
1982-01-14,0.000,0.000,Jan
1982-01-15,0.000,0.000,Jan
1982-01-16,0.000,0.000,Jan
1982-01-17,0.612,0.254,Jan
1982-01-18,0.686,0.254,Jan
1982-01-19,0.084,0.000,Jan
1982-01-20,0.000,0.000,Jan
1982-01-21,0.000,0.000,Jan
1982-01-22,0.000,0.000,Jan
1982-01-23,0.000,0.000,Jan
1982-01-24,0.000,0.000,Jan
1982-01-25,0.000,0.000,Jan
1982-01-26,0.000,0.000,Jan
1982-01-27,0.000,0.000,Jan
1982-01-28,0.023,0.000,Jan
1982-01-29,0.008,0.000,Jan
1982-01-30,0.005,0.000,Jan
1982-01-31,0.010,0.000,Jan
1982-02-01,0.000,0.000,Feb
1982-02-02,0.032,0.000,Feb
1982-02-03,2.079,0.000,Feb
1982-02-04,1.257,0.254,Feb
1982-02-05,0.001,0.000,Feb
1982-02-06,0.158,0.762,Feb
1982-02-07,0.853,0.254,Feb
1982-02-08,5.997,4.064,Feb
1982-02-09,0.302,0.254,Feb
1982-02-10,0.056,0.254,Feb
1982-02-11,0.001,0.000,Feb
1982-02-12,0.000,0.254,Feb
1982-02-13,1.667,2.286,Feb
1982-02-14,1.020,1.016,Feb
1982-02-15,0.535,0.508,Feb
1982-02-16,0.214,0.508,Feb
1982-02-17,0.025,0.254,Feb
1982-02-18,0.354,0.508,Feb
1982-02-19,0.473,0.254,Feb
1982-02-20,0.101,0.254,Feb
1982-02-21,0.043,0.254,Feb
1982-02-22,0.000,0.254,Feb
1982-02-23,0.000,0.000,Feb
1982-02-24,0.000,0.000,Feb
1982-02-25,0.000,0.000,Feb
1982-02-26,0.000,0.254,Feb
1982-02-27,0.025,0.254,Feb
1982-02-28,0.031,0.000,Feb
1982-03-01,0.000,0.000,Mar
1982-03-02,0.002,0.000,Mar
1982-03-03,0.023,0.000,Mar
1982-03-04,0.028,0.000,Mar
1982-03-05,0.026,0.254,Mar
1982-03-06,0.032,0.254,Mar
1982-03-07,1.122,0.508,Mar
1982-03-08,1.069,0.508,Mar
1982-03-09,0.885,1.524,Mar
1982-03-10,1.029,2.540,Mar
1982-03-11,0.182,1.016,Mar
1982-03-12,0.006,0.254,Mar
1982-03-13,0.049,0.254,Mar
1982-03-14,0.007,0.000,Mar
1982-03-15,0.000,0.000,Mar
1982-03-16,0.084,0.000,Mar
1982-03-17,1.703,0.254,Mar
1982-03-18,0.153,0.000,Mar
1982-03-19,0.059,0.000,Mar
1982-03-20,0.030,0.000,Mar
1982-03-21,0.488,0.254,Mar
1982-03-22,1.088,0.254,Mar
1982-03-23,0.360,0.508,Mar
1982-03-24,0.894,1.778,Mar
1982-03-25,5.236,1.524,Mar
1982-03-26,0.242,0.254,Mar
1982-03-27,0.000,0.000,Mar
1982-03-28,0.000,0.000,Mar
1982-03-29,0.017,0.000,Mar
1982-03-30,0.080,0.000,Mar
1982-03-31,0.063,0.000,Mar
1982-04-01,0.067,0.000,Apr
1982-04-02,0.031,0.000,Apr
1982-04-03,0.002,0.000,Apr
1982-04-04,0.066,0.000,Apr
1982-04-05,0.575,0.254,Apr
1982-04-06,3.132,0.254,Apr
1982-04-07,5.747,5.842,Apr
1982-04-08,0.668,1.016,Apr
1982-04-09,1.820,2.286,Apr
1982-04-10,0.088,0.000,Apr
1982-04-11,0.040,0.508,Apr
1982-04-12,0.067,0.254,Apr
1982-04-13,0.225,0.000,Apr
1982-04-14,0.022,0.000,Apr
1982-04-15,0.018,0.000,Apr
1982-04-16,0.016,0.000,Apr
1982-04-17,0.103,0.000,Apr
1982-04-18,1.053,0.000,Apr
1982-04-19,0.391,0.508,Apr
1982-04-20,8.749,7.366,Apr
1982-04-21,0.017,0.254,Apr
1982-04-22,0.123,0.000,Apr
1982-04-23,0.111,0.254,Apr
1982-04-24,0.012,0.000,Apr
1982-04-25,0.761,0.000,Apr
1982-04-26,0.511,0.254,Apr
1982-04-27,0.091,0.000,Apr
1982-04-28,0.011,0.000,Apr
1982-04-29,3.663,0.508,Apr
1982-04-30,9.608,5.588,Apr
1982-05-01,0.086,1.270,May
1982-05-02,0.107,0.254,May
1982-05-03,0.419,0.000,May
1982-05-04,0.700,0.000,May
1982-05-05,0.000,0.000,May
1982-05-06,0.012,0.000,May
1982-05-07,0.051,0.000,May
1982-05-08,0.458,0.000,May
1982-05-09,0.245,0.254,May
1982-05-10,0.335,0.254,May
1982-05-11,11.373,3.810,May
1982-05-12,0.691,0.508,May
1982-05-13,4.422,0.254,May
1982-05-14,0.696,0.254,May
1982-05-15,4.873,0.254,May
1982-05-16,3.101,0.254,May
1982-05-17,3.489,0.254,May
1982-05-18,0.070,0.254,May
1982-05-19,1.783,0.000,May
1982-05-20,1.145,1.524,May
1982-05-21,3.139,9.652,May
1982-05-22,1.395,2.540,May
1982-05-23,0.370,0.000,May
1982-05-24,5.553,2.540,May
1982-05-25,0.219,0.254,May
1982-05-26,0.013,0.000,May
1982-05-27,0.289,0.000,May
1982-05-28,0.602,0.254,May
1982-05-29,0.451,0.254,May
1982-05-30,5.492,0.762,May
1982-05-31,0.252,0.000,May
1982-06-01,0.056,0.254,Jun
1982-06-02,10.274,6.096,Jun
1982-06-03,1.148,2.286,Jun
1982-06-04,0.000,0.000,Jun
1982-06-05,0.069,0.000,Jun
1982-06-06,0.783,0.000,Jun
1982-06-07,1.480,0.254,Jun
1982-06-08,0.006,0.000,Jun
1982-06-09,0.045,0.000,Jun
1982-06-10,1.934,0.000,Jun
1982-06-11,1.106,0.254,Jun
1982-06-12,0.423,0.254,Jun
1982-06-13,0.358,2.286,Jun
1982-06-14,0.513,0.254,Jun
1982-06-15,7.634,1.270,Jun
1982-06-16,14.954,8.382,Jun
1982-06-17,0.238,11.938,Jun
1982-06-18,6.356,4.318,Jun
1982-06-19,10.658,5.080,Jun
1982-06-20,8.669,6.858,Jun
1982-06-21,1.405,0.000,Jun
1982-06-22,0.728,0.000,Jun
1982-06-23,0.002,0.000,Jun
1982-06-24,0.005,0.000,Jun
1982-06-25,0.000,0.000,Jun
1982-06-26,0.014,0.000,Jun
1982-06-27,0.000,0.000,Jun
1982-06-28,1.487,0.000,Jun
1982-06-29,0.887,0.000,Jun
1982-06-30,0.304,1.270,Jun
1982-07-01,6.814,1.270,Jul
1982-07-02,0.130,0.000,Jul
1982-07-03,15.391,0.000,Jul
1982-07-04,0.004,0.762,Jul
1982-07-05,0.033,0.254,Jul
1982-07-06,0.015,0.000,Jul
1982-07-07,0.001,0.000,Jul
1982-07-08,0.938,0.000,Jul
1982-07-09,0.000,3.048,Jul
1982-07-10,13.590,4.572,Jul
1982-07-11,4.729,0.254,Jul
1982-07-12,6.279,4.318,Jul
1982-07-13,14.310,0.508,Jul
1982-07-14,3.585,0.254,Jul
1982-07-15,1.281,0.254,Jul
1982-07-16,19.579,4.318,Jul
1982-07-17,16.454,13.970,Jul
1982-07-18,0.540,0.254,Jul
1982-07-19,0.000,0.000,Jul
1982-07-20,0.027,0.000,Jul
1982-07-21,7.797,3.556,Jul
1982-07-22,2.054,0.254,Jul
1982-07-23,10.573,3.302,Jul
1982-07-24,1.586,0.254,Jul
1982-07-25,8.846,11.684,Jul
1982-07-26,0.724,0.000,Jul
1982-07-27,1.812,0.254,Jul
1982-07-28,6.044,0.254,Jul
1982-07-29,4.834,0.254,Jul
1982-07-30,6.293,5.334,Jul
1982-07-31,2.660,1.524,Jul
1982-08-01,3.234,0.000,Aug
1982-08-02,0.944,0.000,Aug
1982-08-03,0.000,0.000,Aug
1982-08-04,0.003,0.000,Aug
1982-08-05,1.569,0.254,Aug
1982-08-06,0.000,0.000,Aug
1982-08-07,0.005,0.254,Aug
1982-08-08,0.226,0.254,Aug
1982-08-09,3.141,5.842,Aug
1982-08-10,5.395,2.540,Aug
1982-08-11,0.026,0.000,Aug
1982-08-12,0.000,0.000,Aug
1982-08-13,0.864,0.254,Aug
1982-08-14,7.451,5.080,Aug
1982-08-15,0.021,2.286,Aug
1982-08-16,0.010,0.254,Aug
1982-08-17,6.131,4.064,Aug
1982-08-18,0.069,0.254,Aug
1982-08-19,0.049,0.000,Aug
1982-08-20,0.000,0.000,Aug
1982-08-21,0.000,0.000,Aug
1982-08-22,0.000,0.000,Aug
1982-08-23,0.132,0.254,Aug
1982-08-24,1.521,0.000,Aug
1982-08-25,2.162,2.540,Aug
1982-08-26,0.001,0.000,Aug
1982-08-27,0.000,0.000,Aug
1982-08-28,0.024,0.000,Aug
1982-08-29,2.362,0.000,Aug
1982-08-30,4.605,6.096,Aug
1982-08-31,4.688,12.954,Aug
1982-09-01,1.471,0.000,Sep
1982-09-02,0.514,0.000,Sep
1982-09-03,0.056,0.254,Sep
1982-09-04,0.001,0.000,Sep
1982-09-05,0.010,0.000,Sep
1982-09-06,0.059,0.000,Sep
1982-09-07,8.258,4.826,Sep
1982-09-08,2.551,3.810,Sep
1982-09-09,2.001,2.540,Sep
1982-09-10,0.052,0.000,Sep
1982-09-11,0.874,1.524,Sep
1982-09-12,0.403,3.048,Sep
1982-09-13,2.372,0.254,Sep
1982-09-14,0.371,0.508,Sep
1982-09-15,0.844,0.508,Sep
1982-09-16,1.844,0.254,Sep
1982-09-17,0.178,0.000,Sep
1982-09-18,1.596,0.508,Sep
1982-09-19,8.523,0.254,Sep
1982-09-20,0.247,0.254,Sep
1982-09-21,1.055,0.254,Sep
1982-09-22,1.108,0.000,Sep
1982-09-23,0.009,0.000,Sep
1982-09-24,0.035,0.000,Sep
1982-09-25,0.027,0.000,Sep
1982-09-26,0.519,0.508,Sep
1982-09-27,6.092,0.254,Sep
1982-09-28,0.054,0.254,Sep
1982-09-29,0.138,0.000,Sep
1982-09-30,4.402,1.524,Sep
1982-10-01,2.437,0.762,Oct
1982-10-02,0.138,0.254,Oct
1982-10-03,0.114,0.000,Oct
1982-10-04,0.010,0.000,Oct
1982-10-05,0.000,0.254,Oct
1982-10-06,0.013,0.000,Oct
1982-10-07,0.081,0.000,Oct
1982-10-08,0.028,0.254,Oct
1982-10-09,0.622,5.588,Oct
1982-10-10,3.613,2.794,Oct
1982-10-11,2.004,0.254,Oct
1982-10-12,6.587,3.556,Oct
1982-10-13,2.553,1.270,Oct
1982-10-14,0.000,0.000,Oct
1982-10-15,0.000,0.000,Oct
1982-10-16,2.390,0.254,Oct
1982-10-17,1.933,0.254,Oct
1982-10-18,0.430,6.350,Oct
1982-10-19,16.886,7.620,Oct
1982-10-20,0.732,0.254,Oct
1982-10-21,0.014,0.254,Oct
1982-10-22,0.367,0.508,Oct
1982-10-23,0.338,0.254,Oct
1982-10-24,0.278,0.762,Oct
1982-10-25,2.022,1.778,Oct
1982-10-26,0.122,0.508,Oct
1982-10-27,1.606,0.508,Oct
1982-10-28,1.445,4.318,Oct
1982-10-29,2.104,0.508,Oct
1982-10-30,0.000,0.254,Oct
1982-10-31,0.000,0.254,Oct
1982-11-01,0.039,0.000,Nov
1982-11-02,5.650,1.016,Nov
1982-11-03,1.119,1.778,Nov
1982-11-04,3.247,7.620,Nov
1982-11-05,0.466,1.016,Nov
1982-11-06,1.976,2.540,Nov
1982-11-07,0.082,0.254,Nov
1982-11-08,5.950,5.080,Nov
1982-11-09,2.897,4.064,Nov
1982-11-10,0.862,0.254,Nov
1982-11-11,2.196,0.000,Nov
1982-11-12,0.058,0.000,Nov
1982-11-13,0.994,0.000,Nov
1982-11-14,0.036,0.508,Nov
1982-11-15,0.235,1.016,Nov
1982-11-16,0.025,0.000,Nov
1982-11-17,0.001,0.254,Nov
1982-11-18,0.000,0.254,Nov
1982-11-19,0.000,0.000,Nov
1982-11-20,2.009,0.254,Nov
1982-11-21,0.693,0.254,Nov
1982-11-22,0.049,0.508,Nov
1982-11-23,0.074,0.000,Nov
1982-11-24,0.000,1.778,Nov
1982-11-25,0.000,0.000,Nov
1982-11-26,0.002,0.254,Nov
1982-11-27,0.049,0.254,Nov
1982-11-28,1.229,0.508,Nov
1982-11-29,5.386,5.588,Nov
1982-11-30,5.914,4.572,Nov
1982-12-01,4.475,2.286,Dec
1982-12-02,0.385,0.508,Dec
1982-12-03,0.000,0.254,Dec
1982-12-04,0.002,0.000,Dec
1982-12-05,0.001,0.000,Dec
1982-12-06,0.000,0.000,Dec
1982-12-07,1.155,0.000,Dec
1982-12-08,0.351,0.254,Dec
1982-12-09,0.413,0.254,Dec
1982-12-10,0.236,0.254,Dec
1982-12-11,1.538,1.270,Dec
1982-12-12,1.330,0.254,Dec
1982-12-13,0.137,0.000,Dec
1982-12-14,0.028,0.000,Dec
1982-12-15,0.012,0.000,Dec
1982-12-16,0.000,0.000,Dec
1982-12-17,0.092,0.000,Dec
1982-12-18,0.079,0.254,Dec
1982-12-19,0.003,0.000,Dec
1982-12-20,0.001,0.000,Dec
1982-12-21,0.077,0.000,Dec
1982-12-22,0.052,0.254,Dec
1982-12-23,0.000,0.000,Dec
1982-12-24,0.000,0.000,Dec
1982-12-25,0.015,0.000,Dec
1982-12-26,0.550,0.000,Dec
1982-12-27,0.456,0.000,Dec
1982-12-28,1.961,0.000,Dec
1982-12-29,0.251,0.000,Dec
1982-12-30,0.168,1.270,Dec
1982-12-31,0.072,0.000,Dec
